TIME,A,Bb,B,C,C#,D,Eb,E,F,F#,G,Ab
165.186757370,0.727058,0.0103954,1.47797,0.370216,0.00675659,0.0929155,0.898712,2.2187,0.168227,0.0994901,2.64885,0.164069
165.233197279,0.0981387,0.00386868,1.38045,0.904927,0.0105074,0.171887,0.461673,2.7878,0.117662,0.100367,2.40726,0.216035
165.279637188,0.0061858,0,1.10884,1.82342,0.025231,0.207455,0.0482031,2.98564,0.104499,0.0878093,2.24312,0.176967
165.326077098,0,0,1.03742,1.9976,0.0324339,0.252438,0.0263459,2.59691,0.06302,0.434513,2.25695,0.225552
165.372517007,0.00163422,0,1.29625,1.91864,0.01936,0.55585,0,2.30157,0.0301841,0.550202,2.27764,0.198796
165.418956916,0.00669188,0,1.3874,1.89299,0.0140928,0.458134,0.0419284,2.43357,0.112826,0.21256,2.43401,0.227838
165.465396825,0,0,1.22634,2.0656,0.0100899,0.177213,0.133534,2.71916,0.121274,0,2.28449,0.267464
165.511836735,0.0210134,0,0.920175,2.26116,0.0574692,0.216117,0.103066,2.95295,0.0320982,0,1.76337,0.402505
165.558276644,0.0724564,0,0.733377,2.40442,0.015301,0.782949,0.000712025,2.8405,0.0159789,0,0.958747,0.579421
165.604716553,0.111539,0,0.89157,2.24176,0.0156355,0.785265,0,2.6068,0.0246181,0.00262282,1.44771,0.677495
165.651156463,0.169871,0,1.27379,2.18132,0.0357473,0.694476,0,2.10367,0.151375,0.0872691,1.65833,0.594594
165.697596372,0.146968,0,1.4676,2.19818,0.0401036,0.435964,0.235692,2.43725,0.126847,0.113646,1.88432,0.348471
165.744036281,0.0447241,0,1.47431,1.95329,0.0155366,0.336212,0.241627,2.77849,0.127001,0.104667,2.04782,0.572167
165.790476190,0,0,1.44363,1.78196,0,0.316701,0.291187,2.79143,0.112879,0.0854697,2.00709,0.732394
165.836916100,0,0,1.41259,1.78574,0,0.509427,0.445052,2.41119,0.124503,0.0724725,1.86072,0.469578
165.883356009,0.0604244,0.0435421,1.50453,1.68679,0.0252264,0.803152,0.535978,1.96717,0.134014,0.0223826,2.22279,0.227688
165.929795918,0.0998215,0.102247,1.59667,1.74962,0.0108506,0.873019,0.235,1.63384,0.123725,0.0204433,2.6113,0.176941
165.976235828,0.35649,0.0663603,1.2985,1.88701,0.0053096,0.596656,0.182347,2.0799,0.104509,0.0941168,2.68091,0.196888
166.022675737,0.350744,0,0.687802,2.21341,0.000804332,0.323883,0.142379,2.60663,0.108475,0.0954347,2.56671,0.286751
166.069115646,0.269414,0,1.22334,2.20695,0,0.143657,0.0654237,2.92543,0.117334,0.102419,2.62107,0.231312
166.115555556,0.112076,0,1.50123,1.73562,0,0.0937197,0.0122213,3.01793,0.128238,0.11236,2.83836,0.209804
166.161995465,0,0,1.70338,1.5547,0.00855091,0.0959463,0,2.86045,0.0964294,0.24626,2.83441,0.183979
166.208435374,0,0,1.7896,1.65787,0.0220926,0.0975714,0,2.68106,0.177433,0.118986,2.73897,0.146918
166.254875283,0.0046139,0,1.84153,1.72076,0.0150598,0.0980916,0,2.2393,0.369294,0.131148,2.84597,0.167609
166.301315193,0,0,1.96317,1.52092,0.00769128,0.100663,0,1.83581,0.403951,0.0396295,2.95706,0.254677
166.347755102,0,0.0209832,1.8303,1.50283,0.0148156,0.414504,0,1.87513,0.268436,0.0116845,2.75731,0.351856
166.394195011,0,0.575334,1.13432,1.77285,0.0122071,0.78745,0.0371259,2.02134,0.026321,0.0342629,2.3233,0.554848
166.440634921,0.517633,0.77675,0.622169,1.91464,0.028413,0.88992,0,2.3972,9.15608e-05,0.000493077,1.96813,0.550093
166.487074830,1.5191,0.365747,0.360045,1.92325,0.0129731,1.17029,0.0252014,2.32904,0.0506167,0.00813251,1.21127,0.36681
166.533514739,1.80163,0,0.245469,1.92296,0.0141537,1.03977,0,2.55316,0.155411,0.406521,1.03504,0.199348
166.579954649,1.75724,0,0.129775,1.53623,0,1.09071,0.0149442,2.41757,0.29283,0.225984,1.22923,0.024486
166.626394558,1.37289,0,0.052049,1.87029,0,1.58792,0.0451944,2.07746,0.243362,0.249001,1.58717,0.136063
166.672834467,0.629632,0,0.0383452,1.80781,0,2.34746,0.0682063,2.0025,0.150231,0.341794,1.596,0.135742
166.719274376,0.52842,0,0.188292,1.79116,0.0251833,2.61437,0.0347757,1.74933,0.0929057,0.402193,1.90776,0.000141319
166.765714286,0.643361,0.00797681,0.322045,1.59622,0.104728,2.40121,0.0285982,1.56058,0.0106862,0.35858,2.57883,0.00014189
166.812154195,0.614807,0,0.566329,1.16986,0.37391,1.98207,0.0871879,1.84457,0.130849,0.211056,2.79734,4.4093e-05
166.858594104,0.387581,0.0135443,0.806404,1.05808,0.366285,1.11985,0.0125607,2.54877,0.104883,0.162742,2.96825,0
166.905034014,0.201844,0.0283008,1.04434,1.31098,0,0.624545,0.0122185,3.02637,0.125369,0.116336,2.96121,0
166.951473923,0.143503,0,0.734795,1.81263,0.00191048,0.316425,0,3.02881,0.126263,0.091321,2.88831,0
166.997913832,0.257319,0.00743425,0.171235,1.69146,0.0243086,0.26853,0,2.58032,0.113512,0.0863118,2.94949,0
167.044353741,0.227972,0.169267,0.0869242,1.18009,0.071576,0.772296,0,1.87807,0.0899685,0.0324445,2.74089,0.0127437
167.090793651,0.175527,0.658469,0.00211726,0.787116,0.224505,1.11305,0.0322264,1.56093,0.13788,0.0320559,2.76495,0.0252484
167.137233560,0.0992837,1.0767,0.585054,1.1646,0.282556,0.946386,0.110477,1.54552,0.26163,0.254418,2.54782,0
167.183673469,0.020639,1.04811,1.07344,1.54387,0.375447,0.635809,0.132513,1.4434,0.0981982,0.443689,2.28418,0.00376113
167.230113379,0,0.664192,1.40764,1.39322,0.371429,0.435386,0,1.67966,0,0.470379,2.22441,0.00116647
167.276553288,0,0.138933,1.53569,1.17336,0.282491,0.431088,0.0407889,2.20719,0,0.447382,2.25179,0.00177058
167.322993197,0,0.0646067,1.38349,1.36461,0.21273,0.553947,0,2.69587,0.0189383,0.29006,2.08518,0.0454027
167.369433107,0,0.0199478,1.28046,1.43953,0.0599425,0.304751,0,2.88537,0.110213,0.0684371,1.95339,0.0792868
167.415873016,0.524459,0.037675,0.850537,0.779016,0.0181897,0.0642313,0,2.93325,0.122916,0.124497,2.1641,0.0339607
167.462312925,1.14745,0.0251502,0.729961,0.391092,0.0134512,0.144421,0.101717,2.49358,0.174125,0.127049,2.26288,0.0488599
167.508752834,1.49438,0.0106932,1.13087,0.324065,0,0.621532,0.0230841,1.99761,0.169129,0.120036,2.07343,0.262218
167.555192744,1.62124,0.00223872,1.22393,0.475049,0,0.823255,0.00982352,1.97536,0.180949,0.095474,2.28655,0.24154
167.601632653,1.33865,0,1.29413,0.734661,0.0327078,1.0116,0.210533,1.79355,0.157211,0.315764,2.46878,0.0383886
167.648072562,0.913402,0,1.60914,0.909338,0.0237936,1.05646,0.900417,1.14862,0.157448,0.256822,2.76229,0.185928
167.694512472,0.635174,0.181932,1.93761,0.774688,0,0.697117,0.997603,1.0588,0.172581,0.0739729,3.07089,0.275568
167.740952381,0.368758,0.290116,2.07708,1.07425,0.00368687,0.48955,0.76308,1.49049,0.151762,0.083879,3.02004,0.202057
167.787392290,0.00178683,0.0385096,2.22689,1.60861,0.0126589,0.535748,0.316139,1.69526,0.127233,0.229049,2.83851,0
167.833832200,0,0.0159437,2.31618,1.65855,0.000246237,0.827128,0,1.7687,0.113355,0.495029,2.24824,0.138686
167.880272109,0,0,2.28213,1.64498,0.00525763,0.909957,0,1.91723,0.101698,0.46082,2.16323,0.328702
167.926712018,0.0474934,0,2.3396,1.76149,0.00800767,0.740987,0,1.76364,0.0610481,0.449718,2.05362,0.318903
167.973151927,0.0460622,0,2.31491,1.92793,0.0165241,0.643722,0.0265927,1.99599,0.0179903,0.555855,1.76341,0.340651
168.019591837,0.0291556,0,2.27796,1.89331,0.0172975,0.534597,0.0823479,2.37063,0.0113139,0.670457,1.76831,0.609874
168.066031746,0,0,2.38398,1.5968,0.0150939,0.399399,0.100318,2.62273,0.0600863,0.839252,2.01548,0.504667
168.112471655,0,0,2.40751,1.19584,0.0142446,0.977832,0.0447298,2.27149,0.2611,0.877863,1.97282,0.378808
168.158911565,0.396389,0,2.15167,1.06839,0.156608,2.01625,0.0428815,1.18122,0.428062,0.639042,2.05139,0.21922
168.205351474,0.693747,0.000443937,2.23276,1.13818,0.0681745,2.76931,0,0.314783,0.50771,0.69249,1.8207,0.128533
168.251791383,1.30433,0.00150565,1.87093,1.33852,0.015144,2.57328,0,0.0280344,0.316954,0.902145,2.16097,0
168.298231293,1.56856,0,1.14761,1.63626,0.0601844,2.47417,0,0.0953458,0.175963,1.22827,2.03942,0
168.344671202,1.7634,0,0.966698,1.78833,0.181282,2.25994,0.184673,0.151753,0.15982,1.38703,1.6971,0
168.391111111,1.49503,0,1.41207,1.19048,0.227056,2.09659,0.120963,0.50338,0.23246,1.25305,1.56086,0.0690851
168.437551020,1.22102,0.0172132,1.84873,0.828183,0.128495,1.87735,0,0.793473,0.207425,0.772908,1.54356,0.159908
168.483990930,0.766999,0.0505545,2.08441,0.979155,0.0133926,1.37124,0,0.819815,0.353257,0.550759,1.86933,0.165304
168.530430839,0.356689,0.0740179,1.65047,1.06963,0.106546,0.637177,0.0148766,1.2617,0.153673,0.582439,2.14956,0.136314
168.576870748,0.156856,0.0777192,1.14332,1.42572,0.151841,0,0.291896,2.29836,0.172515,0.186163,2.34073,0.089239
168.623310658,0,0.0657872,0.968983,1.76422,0.0662506,0.0345923,0.5918,2.61451,0.168759,0.0719606,2.10214,0.296987
168.669750567,0,0.00884305,0.833616,2.05201,0.0333527,0.250654,0.574111,3.18853,0.147021,0.0437092,1.80197,0.343385
168.716190476,0.0382595,0.00296296,0.634383,2.27101,0.0697709,0.176455,0.109525,3.48271,0.146057,0.0196444,1.64685,0.208744
168.762630385,0.0854653,0.0329013,0.614174,2.35643,0.067323,0.344443,0,3.47451,0.101473,0.0185691,1.46267,0.113874
168.809070295,0.133756,0,0.675453,2.28457,0.0794382,0.682841,0,3.46306,0.0391923,0.0292499,1.31207,0.164877
168.855510204,0.027235,0,0.713534,2.19389,0.0944454,0.604241,0.0457917,3.627,0.157982,0.0735093,1.41369,0.185719
168.901950113,0.0969045,0.0983444,0.686256,2.31238,0.128986,0.617073,0.000892356,3.50853,0.142281,0.0944576,1.08683,0.216544
168.948390023,0.186429,0.155058,0.691261,2.20447,0.247606,0.702556,0.14868,3.3675,0.0174478,0.0371043,1.13895,0.347063
168.994829932,0,0.0584169,0.790668,2.19352,0.31603,0.776055,0.159102,3.46814,0,0.0022748,1.60614,0.324732
169.041269841,0,0.043615,0.647962,2.18444,0.357977,0.481884,0.0908249,3.38833,0,0.014592,2.1144,0.270796
169.087709751,0,0.0355979,0.474233,2.25957,0.328602,0.142552,0,3.43323,0.11478,0.0438442,2.17889,0.338044
169.134149660,0,0.0209855,0.513717,2.08366,0.369531,0.169972,0.0095873,3.48944,0.168819,0.0872069,2.00839,0.293713
169.180589569,0.0511841,0.0109987,1.01391,1.81435,0.0650209,0.296006,0.112693,3.37149,0.167472,0.112352,1.88617,0.24345
169.227029478,0,0,1.07923,1.48754,0.0167984,0.797833,0.396213,2.9578,0.177818,0.102897,2.35585,0.17414
169.273469388,0,0,1.30474,1.20938,0.0266535,1.23986,0.634289,2.31233,0.159348,0.0861759,2.76241,0.079797
169.319909297,0,0,1.58734,1.24137,0.0539973,1.47612,0.401871,2.12707,0.136202,0.0571888,2.75047,0.0904111
169.366349206,0.136494,0,1.78513,1.36662,0.0121526,1.36444,0.296392,1.98554,0.2046,0.0314745,2.51136,0.129054
169.412789116,0.277232,0,1.91411,1.39506,0.0276122,1.10671,0.157543,1.94276,0.312531,0.0769544,2.09987,0.222562
169.459229025,0.150212,0.00484552,1.81224,1.67724,0.024241,0.619459,0.151643,2.49901,0.14101,0.0895754,1.81577,0.199155
169.505668934,0,0.00506894,1.71524,1.91267,0.0259383,0.0216814,0.00952461,2.93987,0.123269,0.0827213,2.00684,0.138143
169.552108844,0,0,1.67136,1.93971,0.00667181,0.0388195,0,3.19032,0.119865,0.229497,2.24967,0.159163
169.598548753,0,0,1.64372,1.79797,0.036039,0.09542,0.00430233,3.32178,0.112337,0.25207,2.42414,0.122958
169.644988662,0.02943,0,1.73409,1.68432,0.0116799,0.23861,0.37555,3.09977,0.0538731,0.00266999,2.48205,0.107423
169.691428571,0.0310914,0,1.66947,1.64994,0.0134459,0.219614,0.623168,2.77122,0.109841,0.0368349,2.51622,0.110596
169.737868481,0,0,1.67285,1.67009,0.0144828,0.116707,0.556003,2.81006,0.127653,0.0459129,2.65442,0.35179
169.784308390,0,0,1.78589,1.71953,0.0154876,0.116815,0,2.92308,0.0438033,0.00760762,2.33749,0.776347
169.830748299,0,0,1.81615,1.56929,0.0485407,0.293408,0,2.96065,0.0367792,0.0033776,2.29003,0.705541
169.877188209,0.543505,0.00334538,1.55856,1.55357,0.0573552,0.80178,0,2.90425,0.0408454,0.00225142,1.96644,0.751117
169.923628118,1.32266,0,0.392535,1.7645,0.0617081,1.13465,0,2.75864,0.125966,0.787387,1.35021,0.79012
169.970068027,1.82581,0,0.141345,1.7125,0.0220826,0.870574,0.0151729,2.50473,0.242696,1.2048,1.18921,0
170.016507937,1.97615,0,0.196415,1.34758,0.00545667,1.05998,0.0739896,2.15887,0.363913,1.16426,0.88056,0
170.062947846,1.42407,0,0.0798149,0.844147,0.00833712,1.76386,0.186096,1.9142,0.311306,0.955128,1.11183,0
170.109387755,1.32642,0,0.0811005,0.320227,0.1234,2.45038,0.290218,1.49363,0.310511,0.513711,1.77488,0.235352
170.155827664,1.42594,0,0.510116,0.14642,0.269584,2.39447,0.0728068,0.911189,0.182778,0.176409,2.02521,0.302828
170.202267574,1.43811,0.246802,0.615941,0.213544,0.120726,2.18242,0.0970798,1.07063,0.138876,0.102459,1.81164,0.152672
170.248707483,0.760879,0.295538,0.3898,0.471301,0.0198388,2.04142,0.299025,1.62582,0.157897,0.604941,1.5944,0.16011
170.295147392,0.206839,0.351635,0.527537,1.17111,0.0131949,1.86933,0.274123,1.69448,0.273794,1.01924,1.23963,0.432553
170.341587302,0.109015,0.225254,0.608683,1.53315,0,1.8504,0.201204,1.93364,0.294033,1.05478,1.37757,0.354692
170.388027211,0.347567,0.0205028,0.302192,1.2664,0,1.955,0.217869,2.02883,0.184845,0.647454,1.73289,0.240382
170.434467120,0.414239,0.0416354,0.444935,1.14905,0.428023,2.10271,0.104966,1.1675,0.134194,2.04509,1.14535,2.86678e-05
170.480907029,0.615154,0.147315,0.602825,0.705883,0.885102,1.24695,0.164304,0.418705,0.106804,3.14492,0.634203,0.0474708
170.527346939,0.557339,0.439594,0.600338,0.371056,0.833693,1.02132,0.130227,0.30797,0.0781017,3.78076,0.447635,0
170.573786848,0.223965,0.618766,0.658823,0.533612,0.54431,0.968044,0.227479,0.270176,0.0413708,4.00156,0.359941,0
170.620226757,0.0581071,0.655298,0.958714,0.820255,0.461959,0.738741,0.0996839,0.179727,0,4.02686,0.270769,0.313789
170.666666667,0.00158196,0.213479,1.38882,1.11132,0.614414,0.0273168,0.730982,0.0606141,0,3.62451,0.406445,0.335156
170.713106576,0.145945,0,1.62073,0.748331,0.912806,0.399284,0.411817,0.866371,0,2.7777,0.999453,0.417987
170.759546485,0,0.0190876,1.74434,0.816837,0.947423,0.419571,0.0400616,1.85258,0,1.42877,2.00863,0.720317
170.805986395,0.0665358,0.200881,0.973894,1.21374,0.862053,0.184826,0.0898585,2.35107,0.16016,0.180483,3.1611,0.307259
170.852426304,1.06532,0.0918691,0.398984,1.39077,0.483156,0.162518,0.0576765,2.74727,0.162527,0.150563,3.35901,0.0783009
170.898866213,1.69727,0,0.328416,1.36089,1.00103,0.0947968,0.204879,2.33933,0.187573,0.750358,2.51986,0.0571324
170.945306122,1.97262,0,0.388065,1.32676,1.09548,0.136988,0.333211,2.04325,0.155641,1.3679,1.55472,0.110179
170.991746032,2.05167,0,0.389177,1.43339,1.02927,0.185275,0.192254,1.77478,0.157086,1.92919,1.07602,0
171.038185941,2.09608,0,0.270961,1.35355,0.95489,0.178704,0,1.68811,0.269452,2.29922,0.747912,0
171.084625850,1.96061,0.0255325,0.409487,1.32518,1.14712,0,0.0413183,1.53582,0.291549,2.2624,0.754036,0
171.131065760,1.47896,0.156593,1.27423,1.19367,1.20856,0,0.137067,1.38257,0.116511,1.18745,1.31042,0.281146
171.177505669,0.772266,0.34988,2.05342,0.413782,1.50941,0,0,1.75809,0.104153,0.437667,2.12267,0.513157
171.223945578,0.391806,0.254967,1.90317,0.139413,1.48882,0,0,2.58601,0.102975,0.884394,1.98356,0.533818
171.270385488,0.398392,0.0610187,1.59013,0.045274,1.35163,0.187673,0,2.80418,0.12109,1.32747,1.97375,0.363607
171.316825397,0.301607,0.0643384,1.57709,0.0318543,1.09153,0.45716,0,2.30622,0.0873727,1.19298,2.36029,0.165873
171.363265306,0.306923,0.277966,2.01636,0.0326466,0.669937,0.893289,0,1.49523,0.0482284,0.906974,2.57767,0
171.409705215,0.390341,0.225188,2.22507,0.0723153,0.335594,1.67225,0,1.325,0.0122215,0.937407,2.12281,0
171.456145125,0.700069,0.0440162,2.26491,0.0859139,0.216566,1.39711,0.0435578,1.80788,0.0217887,0.848784,1.99762,0
171.502585034,0.791372,0,2.24812,0.351065,0.193139,1.31241,0.0418846,1.69603,0.0412144,0.560394,2.58126,0
171.549024943,0.631543,0,2.04014,0.565294,0.392721,1.23892,0.0233426,1.5094,0.434568,0.455608,2.96071,0
171.595464853,0.64222,0,1.73624,0.600595,0.445862,1.3233,0,1.48057,0.498889,0.542216,3.10188,0.00914283
171.641904762,0.744648,0,1.71767,0.228245,0.296279,1.16974,0.0463369,1.97578,0.503685,0.252378,3.27352,0.0196093
171.688344671,0.880535,0,1.89688,0.152639,0.234134,0.970299,0.00441111,2.22284,0.175274,0.00177522,3.23377,0.0353675
171.734784580,0.991424,0.0965315,1.69061,0.668781,0.401461,0.772328,0.0075703,2.46755,0.0211434,0.00139571,2.90795,0.206299
171.781224490,1.02985,0.238714,1.66771,1.275,0.293387,0.765255,0.0678249,2.20247,0.00332607,0.044416,2.81375,0.223143
171.827664399,0.908181,0.217064,2.07456,1.27765,0.0133665,0.674711,0.0899691,1.79992,0.0977299,0.000969808,3.1338,0.122
171.874104308,0.458554,0.173884,1.97239,1.28843,0.0273752,0.530241,0.068698,2.0078,0.0908477,0,3.28837,0.11433
171.920544218,0.458124,0.0898224,1.97769,1.10224,0.21383,0.502361,0.138542,1.73946,0.166912,0.315328,2.88189,0.143336
171.966984127,0.923643,0.0251452,2.01019,0.248017,0.427939,0.879361,0.353939,1.1781,0.174865,1.22143,2.00281,0.381617
172.013424036,1.21724,0.265924,1.52483,0.146472,0.651055,1.10237,0.429639,0.384509,0.247217,1.80128,0.926609,0.493395
172.059863946,1.06854,0.435949,1.10471,0.110102,0.751857,1.73959,0.344756,0.060089,0.503432,2.3485,0.490809,0.246743
172.106303855,0.962899,0.356193,0.913397,0.0857619,0.613111,2.04251,0.337417,0.0635594,0.20469,2.77202,0.673404,0.0670849
172.152743764,1.04502,0.283381,0.9111,0.0231457,0.571239,2.58792,0.237959,0.00155883,0.0567439,3.0698,0.249574,0.0870568
172.199183673,1.20205,0.270656,0.717545,0.0156164,1.20146,2.37588,0.172221,0.167702,0.00477535,3.36006,0.183906,0.0535593
172.245623583,1.08945,0.313676,0.476433,0.010054,1.23317,2.36125,0.0340591,0.429296,0.00406662,3.45825,0.00523735,0.0640243
172.292063492,0.775963,0.181344,0.581466,0.00245053,1.19228,2.33847,0.030735,0.134465,0.361152,3.42299,0,0.16119
172.338503401,0.317566,0.021133,0.747549,0.00165111,0.936099,2.35952,0.0342447,0.0842326,0.352434,3.23166,0,0.313453
172.384943311,0.168364,0.0147142,1.00413,0.00271481,0.686039,2.48941,0.035488,0.0993137,0.287523,2.99521,0.033559,0.480453
172.431383220,0.301996,0.0380201,0.91462,0.0462671,0.578663,2.16113,0.0315888,0.115233,0.317481,3.0473,0.0932376,0.536131
172.477823129,0.609322,0.0667815,0.615043,0,0.503062,2.27917,0.0288406,0.0932986,0.249781,3.217,0.132209,0.362228
172.524263039,1.05548,0.0316191,0.296293,0,0.374412,2.66258,0.018751,0.0550149,0.116462,3.33363,0.127587,0.251983
172.570702948,0.963514,0.0540986,0.558517,0,0.319744,2.87337,0.00344455,0.00295323,0.137114,3.39773,0.0979943,0.243805
172.617142857,0.617645,0.0784587,1.39907,0,0.256953,2.81963,0.0131697,0.0193184,0.24636,3.03678,0.18419,0.215007
172.663582766,0.176406,0.0520023,1.80643,0,0.24703,2.60238,0.0308254,0.200253,0.344261,2.33788,0.559114,0.0837088
172.710022676,0.121534,0.00735291,2.01011,0,0.124236,2.25569,0.0803078,0.366295,0.105611,2.27288,1.26109,0.0349149
172.756462585,0.214967,0.00145428,2.28307,0,0.139254,2.0108,0.0481087,0.303684,0.0357682,2.21675,1.61468,0.0727616
172.802902494,0.220073,0,2.43728,0,0.275677,2.0762,0.123284,0.25547,0.10278,2.31483,1.41021,0.102886
172.849342404,0.793484,0,2.42905,0,0.225108,2.21154,0,0.292908,0.112325,2.49392,1.14659,0.0395014
172.895782313,0.960246,4.51524e-05,2.64332,0,0.167739,2.27067,0,0.169128,0.113519,2.54511,1.10707,0.0629127
172.942222222,0.774313,0,2.94453,0,0.103017,2.26281,0.0201699,0.0531714,0.179491,2.37249,0.897964,0.137092
172.988662132,0.84315,0,2.91068,0,0.0950876,2.37809,0.0609926,0.0280215,0.333137,2.1049,0.584231,0.181767
173.035102041,0.986813,0,2.23004,0.167634,0.120431,2.38533,0.0586651,0.118004,0.401654,1.9446,0.474436,0.187359
173.081541950,1.01554,0.0222707,1.6373,0.245201,0.142883,2.18679,0.170373,0.228553,0.374267,1.36944,1.0167,0.171543
173.127981859,0.830402,0,1.55633,0.204051,0.156781,2.08447,0.177465,0.418338,0.194502,0.99017,1.606,0.157322
173.174421769,0.468449,0,1.92769,0.0798758,0.148069,2.25625,0.0824451,0.502286,0.0866069,1.06659,1.59386,0.146663
173.220861678,0.38133,0,2.19479,0,0.1386,2.60314,0.029722,0.292478,0.0527911,1.32126,1.1466,0.232244
173.267301587,0.314524,0,1.61099,0,0.134839,3.05317,0.0261746,0.0752149,0.0429365,1.75627,0.763565,0.265853
173.313741497,0.449699,0.126723,0.763721,0,0.129945,3.26233,0.0281382,0,0,2.04019,1.4625,0.171479
173.360181406,0.991997,0,0.216666,0,0.123741,3.22205,0.0390591,0,0,2.22351,1.62338,0.067019
173.406621315,1.26101,0,0.280224,0.201146,0.13245,3.37853,0.0578138,0.00605057,0.00735246,2.18258,1.11443,0.104684
173.453061224,1.14862,0,1.00282,0.399641,0.14152,3.58268,0.0643621,0.0301264,0.0622212,1.93894,0.347098,0.139715
173.499501134,0.865014,0,1.72455,0.596781,0.155463,3.32969,0.271639,0.0182811,0.484858,1.96858,0.0518178,0.068865
173.545941043,0.477204,0.177237,1.95385,0.508609,0.151003,2.80222,0.432002,0.0293519,0.368322,2.15954,0.268145,0
173.592380952,0.263672,0.230418,1.94398,0.210271,0.0890451,2.55556,0.538546,0.0340933,0.131614,2.1444,0.732783,0
173.638820862,0.320811,0.112687,2.00853,0.0851615,0.0229703,2.46222,0.481459,0.239834,0.0846581,2.03969,0.972636,0.233735
173.685260771,0.570844,0,1.94052,0.118706,0.00361197,2.43229,0.491455,0.222877,0.0789204,2.01336,0.880278,0.286059
173.731700680,1.20075,0,1.28024,0.151119,0.0142626,2.82977,0.31846,0.0829063,0.0918756,1.90326,0.990201,0.179719
173.778140590,1.32456,0.0124992,0.793162,0.175013,0.0427427,3.10402,0.174011,0.00221748,0.0946171,1.93419,1.44424,0.00767421
173.824580499,1.37208,0.0415642,0.54422,0.198717,0.033905,3.19611,0.12899,0,0.0882291,2.02359,1.44421,0
173.871020408,1.19462,0,0.214464,0.205816,0.023815,3.21245,0.0898746,0,0.0898623,1.96778,1.08105,0
173.917460317,1.22185,0.126235,0,0.191738,0.0163151,2.54867,0.0707504,0.90539,0.0528581,1.77764,0.897421,0.000412069
173.963900227,1.73156,0.241853,0,0.177851,0.0177248,1.82898,0.397945,1.41186,0.0240514,1.64198,0.609696,0
174.010340136,1.84131,0.163007,0,0.131876,0.0180031,2.05681,0.0848263,1.49111,0.0112853,1.55418,0.592914,0
174.056780045,2.07894,0.021858,0.464883,0.148405,0.0163404,2.24334,0.0424136,1.19081,0,1.68415,0.800039,0
174.103219955,1.79566,0.0895227,0.853745,0.273089,0.0182931,2.81632,0.0381304,0.970998,0,1.71731,0.808765,0.0116851
174.149659864,1.83401,0.0746167,0.587948,0.322111,0.0261401,3.18595,0.0348766,0.598159,0.00272817,1.9096,0.677778,0.244054
174.196099773,2.37696,0.013707,0.270292,0.292766,0.259972,3.24465,0.0391339,0.497491,0.0091971,1.75297,0.363544,0.184091
174.242539683,2.85469,0,0.162892,0.0900047,0.410415,2.61865,0.0526125,0.600782,0.0185273,1.76469,0.725563,0.0622426
174.288979592,2.76335,0,0.094136,0.142023,0.39131,1.92183,0.0499156,0.709474,0.0338051,1.80053,1.04757,0.0981049
174.335419501,1.81922,0,0.945332,0,0.180678,1.74162,0.180007,0.62253,0.0792003,1.96488,1.08525,0.368887
174.381859410,0.291695,0,2.00041,0,0.0220496,1.89947,0.311822,0.773618,0.100066,1.90396,0.90345,0.663616
174.428299320,0.363259,0.000466406,2.59711,0,0.0276751,1.81466,0.258779,0.530248,0.0873756,1.94344,0.988328,0.293161
174.474739229,0.50799,0.0188658,2.67272,0,0.0350025,1.65876,0.329661,0.626449,0.0715084,2.06025,0.895315,0.0220316
174.521179138,0.274029,0,2.61597,0,0.0329332,1.8263,0.537985,0.741685,0.0728331,2.75355,0.370922,0.0111277
174.567619048,0.296336,0,3.09097,0,0.0375837,1.75103,0.708299,0.274276,0.0828026,3.03905,0.205542,0.000173904
174.614058957,0.24684,0,3.38631,0,0.211851,1.12263,0.807294,0.260775,0.0554698,3.08782,0.169134,1.66482e-06
174.660498866,0.0474329,0,3.45915,0,0.306295,0.990648,0.297828,0.451459,0.0441934,3.10191,0.270615,0
174.706938776,0,0.0346712,3.2234,0.859911,0.253476,1.02768,0.0290392,0.593475,0.0398991,3.01114,0.534949,0
174.753378685,0,0.289222,2.63891,0.963261,0.093346,1.06304,0.0342223,1.00543,0.240754,2.59144,0.747774,0.0962691
174.799818594,0.0136732,0.282064,2.60415,0.678667,0.0134819,1.10994,0.042738,1.7896,0.62168,1.54608,0.916484,0.194739
174.846258503,0.17292,0.0519974,2.33185,0.458535,0.0147071,1.11699,0.0493545,2.42491,0.530567,0.799653,1.38493,0.187236
174.892698413,0.12754,0,2.10999,0,0.0156207,1.30002,0.0362644,2.74827,0.0480939,1.00929,1.76881,0.182717
174.939138322,0.050756,0,2.00218,0,0.0167134,1.58929,0.0337834,2.87664,0.187278,0.825068,1.61763,0.12913
174.985578231,0.330108,0,1.39798,0,0.0158479,1.95795,0.0325357,3.12085,0.340358,0.782945,1.07288,0.0203145
175.032018141,0.813456,0.0154106,0.807801,0,0.0136865,2.48743,0.0341107,3.00305,0.367362,1.18246,0.81726,0.0863713
175.078458050,1.3045,0,0.723594,0,0.0261143,2.88788,0.0384084,2.56812,0.303817,1.41599,0.442288,0.231144
175.124897959,1.67775,0,0.827322,0,0.0168446,3.10894,0.0443126,2.13371,0.202754,1.36179,0.245861,0.298906
175.171337868,1.35444,0.38618,1.08175,0,0.0598014,3.101,0.0516341,1.89262,0.00620438,1.30741,0.332071,0.266501
175.217777778,1.61442,0.565959,1.08689,0,0.486931,2.58839,0.0776083,1.70934,0.00352176,1.63151,0.324872,0.165199
